payment_id,order_id,settlement_id,status,exception_type,payment_amount,settlement_amount,difference_amount,confidence,explanation
pay_2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,ORD00365,SET_86341718-2ba6-4db3-bafe-b1149561c813,MATCHED,none,31200.64,31200.64,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_7135f221-a6c9-437f-84da-d06a7872bdeb,ORD00366,SET_c64c9647-9ea7-417c-b89f-7039a107cc46,MATCHED,none,4107.73,4107.73,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_ff37d19c-2e76-428b-8735-44f9ea83bf00,ORD00367,SET_d25864f2-25d4-40fc-a154-2765d756ba9c,MATCHED,none,33750.44,33750.44,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_d0725b5c-a281-4044-af96-288295d82980,ORD00368,SET_9293f705-0815-4147-be00-980eae441e21,MATCHED,none,47711.57,47711.57,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_785299f4-175b-498d-b814-01027de1bdfe,ORD00369,SET_30d73df7-1c22-4cea-b355-56a5f2bd92f2,MATCHED,none,27096.7,27096.7,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_5230dfbd-5553-42fe-a889-803e5913f9d3,ORD00370,,EXCEPTION,missing_settlement,11815.04,,,1.0,No settlement record was found for this payment.
pay_292bd156-db94-4570-9ac7-0ec0ab8ddeb4,ORD00371,SET_34323ec6-b0c4-401c-a9b7-c0fa26c432f6,MATCHED,none,37363.64,37363.64,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_7ed70ed7-b194-490b-a961-929e546e035a,ORD00372,SET_9c89d374-c664-45a7-8077-3e33690e7e62,MATCHED,none,38042.45,38042.45,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_668409e3-f1f8-443e-a99f-131849c8a43f,ORD00373,SET_d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,MATCHED,none,8401.6,8401.6,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,ORD00374,SET_b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,MATCHED,none,1544.47,1544.47,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_409d3602-5084-4242-968b-1625746f7891,ORD00375,,EXCEPTION,missing_settlement,2900.35,,,1.0,No settlement record was found for this payment.
pay_c5c5b37a-f85e-46a1-9dad-09b252c21221,ORD00376,SET_7a768555-a987-4218-bf84-faef5336723b,MATCHED,none,21591.27,21591.27,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_d32e6dcd-83bc-4478-9d6a-c7b86778043b,ORD00377,SET_f4e95734-5052-4700-a077-96a38685abaa,MATCHED,none,20661.38,20661.38,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_de8ede0b-a85c-4e4a-804b-6fabfcf56188,ORD00378,SET_887b03e5-e980-4808-b5ac-824c2c55aef7,MATCHED,none,8835.96,8835.96,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_0de051a6-69ca-47d2-b644-14fd8ae769ed,ORD00379,SET_ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,EXCEPTION,settlement_delay,19188.96,19188.96,0.0,1.0,Settlement occurred 10 days after payment.
pay_9f64eeed-5c9d-427d-84b8-71bb300568d2,ORD00380,,EXCEPTION,missing_settlement,45650.17,,,1.0,No settlement record was found for this payment.
pay_71299889-a01a-4992-bf9d-3e64c1a6423b,ORD00381,,EXCEPTION,missing_settlement,23111.38,,,1.0,No settlement record was found for this payment.
pay_445dcc38-341c-4494-8d36-6dfcc28ebd70,ORD00382,SET_f5141058-3138-4975-bbf3-3a349c2dfa97,MATCHED,none,12840.8,12840.8,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_49bc473f-ed7b-4656-a18a-15368c99a894,ORD00383,,EXCEPTION,missing_settlement,40251.19,,,1.0,No settlement record was found for this payment.
pay_7c16128d-b2c0-4394-a17f-29e170286046,ORD00384,SET_fb756923-f910-4bb3-b105-32523990e2c9,MATCHED,none,27375.25,27375.25,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_a14923c2-f920-464c-8763-fcd01f15c7b6,ORD00385,SET_b4746349-49fc-4cd8-856b-ad4c4c3077c4,MATCHED,none,47267.26,47267.26,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_b5b453ca-3d42-493c-8c9f-d3349bdf0377,ORD00386,SET_7d2f4e58-b47a-4c5b-b0b3-901535102852,MATCHED,none,31983.04,31983.04,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_03802b70-8d03-491e-8f8d-5238288b78b5,ORD00387,,EXCEPTION,missing_settlement,12579.9,,,1.0,No settlement record was found for this payment.
pay_3985fb62-17dc-4eff-a872-13f98d605936,ORD00388,SET_b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,MATCHED,none,49968.74,49968.74,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_1d0bc9bd-e9b5-45cf-9766-5cdafe049059,ORD00389,SET_92cf6021-1f33-442d-89ac-908746015028,MATCHED,none,11936.56,11936.56,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_a5d04d53-1e12-42e3-b272-92b6762172ed,ORD00390,,EXCEPTION,missing_settlement,28783.12,,,1.0,No settlement record was found for this payment.
pay_eec259dc-7f95-497c-a76a-a6ced50755d9,ORD00391,SET_585abefb-d181-4f77-a500-1423faebcd19,MATCHED,none,48899.43,48899.43,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_b495db4e-8245-4fb4-8ab7-706eb77350ca,ORD00392,SET_257f7595-cdfb-4db9-85e7-8b23f4613f09,MATCHED,none,504.09,504.09,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_7b85179a-d5b0-47e0-aa5d-932b45ff2c83,ORD00393,,EXCEPTION,missing_settlement,30359.68,,,1.0,No settlement record was found for this payment.
pay_74eff545-3e65-4603-b8e3-654bfaf14ff0,ORD00394,SET_ec8be537-58ab-4778-943b-45e3b6d1f6bb,MATCHED,none,45217.35,45217.35,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_30cbd755-6232-417a-a507-41818d1fb540,ORD00395,SET_bf519362-41a6-4fed-a7ed-c8d8713f8f8c,MATCHED,none,39963.12,39963.12,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_bf0d073d-821c-4336-9970-cf60ebff8d15,ORD00396,SET_d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,MATCHED,none,17680.82,17680.82,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_11df12d7-dd30-4e89-a2f2-35f2e11b868d,ORD00397,SET_8fe069b6-eeda-4802-8568-f42689e03e22,MATCHED,none,12606.28,12606.28,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_dabac50d-ca3d-4859-85ce-099c46b82659,ORD00398,,EXCEPTION,missing_settlement,4948.48,,,1.0,No settlement record was found for this payment.
pay_c9a7d91f-ef2a-4713-9702-10496a39aaa6,ORD00399,,EXCEPTION,missing_settlement,39451.66,,,1.0,No settlement record was found for this payment.
pay_00a81de9-d20f-47d0-8465-6d6b81fb18b3,ORD00400,SET_e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,MATCHED,none,18306.58,18306.58,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_d664d264-4c6e-47ff-b9de-7a3a486822b9,ORD00401,SET_3b9b2d45-a350-45e4-b9c5-9df987f255d6,MATCHED,none,45490.43,45490.43,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_a8f1e091-ffb8-402d-9475-dbc996418ced,ORD00402,SET_548e1f6b-69ce-4e4e-99a6-92c90d700ea4,MATCHED,none,20833.6,20833.6,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_7250ee18-260a-4962-9d81-b7f57d5911c6,ORD00403,SET_ae62990c-19bd-4f93-b8ef-7666b7a4c719,MATCHED,none,39346.99,39346.99,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_551ac8ea-585a-4afa-bbfd-cc1289e06ab3,ORD00404,SET_f6eab3a0-0153-4221-a331-0a28c550eca8,MATCHED,none,25139.56,25139.56,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,ORD00405,SET_286ed390-edd9-4a1a-ba58-5b278ce3e7c3,EXCEPTION,settlement_delay,8310.77,8310.77,0.0,1.0,Settlement occurred 10 days after payment.
pay_de9e3757-5260-401e-aecf-67d2749176f4,ORD00406,SET_e1721c83-ef5e-4376-a723-fb72682b163a,MATCHED,none,40343.78,40343.78,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_3d225c30-b28f-41de-bb14-0bc3304b8590,ORD00407,SET_a689b424-7a3a-40e1-b9c7-73a0e0decc3d,MATCHED,none,5846.97,5846.97,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_db23aa8c-3bca-4f85-a20a-60ac9261549d,ORD00408,,EXCEPTION,missing_settlement,37732.16,,,1.0,No settlement record was found for this payment.
pay_517400f8-0b2c-482a-a928-8e92c68a152f,ORD00409,SET_0f25477d-a559-40e7-8910-fade52380bf2,MATCHED,none,33848.55,33848.55,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_e9d68f23-b489-4070-b914-f8a8bea4ff31,ORD00410,SET_a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,MATCHED,none,42302.65,42302.65,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_fd08b32c-62d6-4e93-a198-5d54cfb87e6f,ORD00411,SET_bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,MATCHED,none,4606.11,4606.11,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_a6eab79e-d21c-42f8-8ada-4f80a9e782d4,ORD00412,,EXCEPTION,missing_settlement,13296.48,,,1.0,No settlement record was found for this payment.
pay_f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,ORD00413,"SET_6afa828c-2cd1-4b9f-abe5-841fe9c96c52, SET_86879aa9-14f5-43d0-8991-2032df85c777",EXCEPTION,duplicate_settlement,18492.42,,,1.0,"Multiple settlements found: SET_6afa828c-2cd1-4b9f-abe5-841fe9c96c52, SET_86879aa9-14f5-43d0-8991-2032df85c777"
pay_f72169bb-8096-4718-a051-acef097a1e10,ORD00414,SET_ef158d5b-2d00-4d05-966d-4627e1dace6a,MATCHED,none,19113.17,19113.17,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_19b17e80-dea4-4e17-94fd-9ad39716108e,ORD00415,,EXCEPTION,missing_settlement,33774.34,,,1.0,No settlement record was found for this payment.
pay_1986b4b2-70b7-4868-9854-80f0dfcaf0b7,ORD00416,,EXCEPTION,missing_settlement,31015.39,,,1.0,No settlement record was found for this payment.
pay_03edd1f8-74f9-4d17-a912-b4bf86a4bae4,ORD00417,SET_df4e713e-f64e-4dfc-bfbe-ac7aefc59738,MATCHED,none,45771.27,45771.27,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_def57689-68f4-4bce-a4e7-5e8eb8f21423,ORD00418,SET_0997623a-e072-4d96-8a1a-81f5ed10f004,EXCEPTION,settlement_delay,3254.53,3254.53,0.0,1.0,Settlement occurred 10 days after payment.
pay_1327f1bc-2784-478f-b84f-16b3a79fbfaf,ORD00419,SET_9a4ffc0c-9165-42ed-8c63-6e95025f5543,MATCHED,none,35083.75,35083.75,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_43d88870-f81d-4aa1-8812-0a8e78308930,ORD00420,SET_55c551fc-fba5-4cc8-adaf-37661b780ede,MATCHED,none,7074.87,7074.87,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_65c17795-b155-46bc-9f8d-ed9756abf2f1,ORD00421,SET_a42d0cd7-fd35-4f6a-b450-388748d90846,MATCHED,none,49796.78,49796.78,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,ORD00422,SET_e3a68a70-7e71-4b55-8639-bd418b15bd94,MATCHED,none,11816.52,11816.52,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_889b78d5-dbfd-497e-aca2-b148da330aa1,ORD00423,SET_811414f8-d9df-4d0e-a25a-ed6cf0458043,MATCHED,none,19493.43,19493.43,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_a075e927-5110-4492-b442-7e0b61484bb3,ORD00424,SET_cf0e6d2b-315c-467a-85d8-a6ad77d0359e,MATCHED,none,47474.1,47474.1,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_7cea2045-c268-483e-a32f-2e63b7fddd71,ORD00425,SET_bb2aa146-2999-494c-94a7-b69b1cd66b09,MATCHED,none,29408.28,29408.28,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_9e11d2cd-0930-4ef6-8a80-068ddf547e50,ORD00426,SET_b7f60cdf-41dc-4c60-a5f6-0735757b6b29,MATCHED,none,20802.74,20802.74,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_af34cf65-a193-44b2-bc19-e71d118405ad,ORD00427,SET_564cfbd2-bc92-4d81-839b-058c2faabe0b,MATCHED,none,24518.42,24518.42,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,ORD00428,SET_aca58d95-915a-4c30-8b86-b5a1ca6fbff8,MATCHED,none,47580.92,47580.92,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_fa745761-6f18-4108-9723-199dbf2c14a0,ORD00429,SET_9c678393-2ced-4c0d-b173-04b5c1dd484a,MATCHED,none,18589.44,18589.44,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_b4323070-a23d-4c2f-82a7-96891933918c,ORD00430,,EXCEPTION,missing_settlement,47532.7,,,1.0,No settlement record was found for this payment.
pay_2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,ORD00431,SET_53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,MATCHED,none,49048.29,49048.29,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,ORD00432,SET_186b2880-ab54-4a15-a69d-01ff1634725b,MATCHED,none,45094.64,45094.64,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_0e5dd462-cbd0-4ef2-930a-37df0bc61066,ORD00433,SET_7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,MATCHED,none,19967.17,19967.17,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_6e417d47-5ff5-45ea-9bc4-40f14b1a269b,ORD00434,SET_01bf9e73-3f80-4385-af92-40b652d78f10,MATCHED,none,6195.77,6195.77,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_697c3923-87fa-441a-be83-b91f25440fe0,ORD00435,,EXCEPTION,missing_settlement,33172.16,,,1.0,No settlement record was found for this payment.
pay_2e183554-cae2-4e66-ae8a-781390e0a95b,ORD00436,SET_546252e7-f43b-4052-8459-bd6ec0f63229,MATCHED,none,1165.74,1165.74,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_9c07a751-1437-4509-acd1-586a2b840c67,ORD00437,"SET_92a81713-b90e-444b-951c-25d54d4c5280, SET_DUP_548c1d84-340d-4049-8147-65063e2bf9c9",EXCEPTION,duplicate_settlement,49442.16,,,1.0,"Multiple settlements found: SET_92a81713-b90e-444b-951c-25d54d4c5280, SET_DUP_548c1d84-340d-4049-8147-65063e2bf9c9"
pay_aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,ORD00438,SET_5c0b9b10-a757-4b10-82f5-25b902ed73ce,MATCHED,none,3523.65,3523.65,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_9549c931-e9af-499d-bf67-1eec3da70577,ORD00439,SET_aaf407f7-0fe7-4149-bc7e-5368b1594847,MATCHED,none,29360.52,29360.52,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_a34db7c5-760d-4bbb-bb70-b3a124a35cf2,ORD00440,SET_28e333b6-4e8a-4c4b-b724-20411e43fbd2,MATCHED,none,38740.99,38740.99,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_aab612c9-415d-474a-b5a6-69814104a8b5,ORD00441,SET_ec50ace4-80a5-4e65-afa2-855967c96204,MATCHED,none,13936.01,13936.01,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_771ad655-cdfc-4ee0-a61e-de900267deb3,ORD00442,SET_c5144d98-b41c-404f-a346-f415e5267a2b,MATCHED,none,27056.75,27056.75,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_8beddb12-ad77-482f-89a2-3a89e6b5a92c,ORD00443,,EXCEPTION,missing_settlement,33086.78,,,1.0,No settlement record was found for this payment.
pay_f1faf665-7115-43f3-92e8-9d1028711733,ORD00444,SET_5e175b66-4b87-459f-b0cd-7f05ea87855e,MATCHED,none,841.53,841.53,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_4c955f6a-966b-4964-bcd6-bdca5876fd09,ORD00445,SET_f5159494-3818-4fd3-b889-936a9d5817e8,MATCHED,none,16256.2,16256.2,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_b0b862ef-6c9f-42b9-b647-8986a3917c99,ORD00446,,EXCEPTION,missing_settlement,2714.71,,,1.0,No settlement record was found for this payment.
pay_4d57d880-d865-469a-b4f3-310340066ff2,ORD00447,SET_5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,MATCHED,none,5771.1,5771.1,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_da743152-627b-41a1-bfd6-f23232ffe294,ORD00448,SET_e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,MATCHED,none,22468.93,22468.93,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_61a11729-3cb9-4350-9b4d-a0fe7bb38605,ORD00449,SET_cd4f8b2b-899a-4252-81e1-b94a78883058,MATCHED,none,29723.93,29723.93,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_4bbe4aff-9326-4ffd-9be4-bf5192698698,ORD00450,SET_c3093b6e-37e9-42e2-935a-c07aaa0217d0,MATCHED,none,11155.33,11155.33,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_059dd55d-4b94-4e30-b303-f438fe2110d0,ORD00451,"SET_98874bfe-c136-4c65-ae2a-e3413f59e4f2, SET_DUP_73253aa3-ec17-4298-943d-f5b3a58e83dd",EXCEPTION,duplicate_settlement,36389.43,,,1.0,"Multiple settlements found: SET_98874bfe-c136-4c65-ae2a-e3413f59e4f2, SET_DUP_73253aa3-ec17-4298-943d-f5b3a58e83dd"
pay_6553867d-a881-4fd3-947d-577bfa5a91ca,ORD00452,,EXCEPTION,missing_settlement,22956.32,,,1.0,No settlement record was found for this payment.
pay_dd750e98-90e0-495f-8212-b554464458b4,ORD00453,,EXCEPTION,missing_settlement,49929.48,,,1.0,No settlement record was found for this payment.
pay_f93e08d5-bea2-4dfe-873f-6e1baf908e3c,ORD00454,SET_1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,MATCHED,none,34336.27,34336.27,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_bec39a37-9b3d-44bd-a91e-314e0c8e29e3,ORD00455,SET_e723ada3-8c32-4db2-942a-895e0fcf601f,MATCHED,none,45494.07,45494.07,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_e726be23-e776-4886-9534-ee1d7f2984f5,ORD00456,"SET_89628f6e-929c-43b3-b3c0-8bf18167999f, SET_DUP_891f6912-17ab-4863-9efe-ef4fd8ddbbc0",EXCEPTION,duplicate_settlement,4131.44,,,1.0,"Multiple settlements found: SET_89628f6e-929c-43b3-b3c0-8bf18167999f, SET_DUP_891f6912-17ab-4863-9efe-ef4fd8ddbbc0"
pay_3ae909fe-cc82-48da-8696-f5e64944051b,ORD00457,SET_dabf984e-53ff-4461-aa1f-1b61265cb9d9,MATCHED,none,3377.54,3377.54,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_3810ae66-5a31-44cc-8d4b-69a99b689c88,ORD00458,SET_ae27d432-1dc1-47eb-b11c-767385351a69,MATCHED,none,31690.53,31690.53,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_402913ec-9ef2-493e-b0ac-7d7ba2f963a3,ORD00459,SET_7d23d479-9549-4a82-b787-ef8d3495311e,MATCHED,none,16326.75,16326.75,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_c478f6f1-b88e-4318-816d-83edad81f8bd,ORD00460,SET_720b274b-82a7-4586-a61d-9cde1747f387,MATCHED,none,14815.4,14815.4,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,ORD00461,SET_21c71aa3-7414-43b5-8e3e-25f2cf0671c7,MATCHED,none,21566.95,21566.95,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_a0a11839-e745-4704-98df-bc3ca0d4de3d,ORD00462,SET_905c7bdd-74f0-4eae-aa59-43ce836435e3,MATCHED,none,32770.18,32770.18,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_c9e26074-4f16-49a0-8a17-991ea5769411,ORD00463,SET_ac3a812f-765e-4cb5-8f0d-55400ec7d662,MATCHED,none,43288.07,43288.07,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_5d678bb1-945e-42e4-888a-93ec70d9c9f8,ORD00464,,EXCEPTION,missing_settlement,44415.74,,,1.0,No settlement record was found for this payment.
pay_e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,ORD00465,,EXCEPTION,missing_settlement,41388.22,,,1.0,No settlement record was found for this payment.
pay_6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,ORD00466,,EXCEPTION,missing_settlement,36507.66,,,1.0,No settlement record was found for this payment.
pay_c958e75e-21d5-4971-b367-49b52cf6bf75,ORD00467,SET_b34c6c73-5833-4b30-ac77-6e950b981ccd,MATCHED,none,15694.93,15694.93,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,ORD00468,SET_0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,MATCHED,none,47684.27,47684.27,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_45c45a3e-e9da-484a-8075-9f1f87e5f0fe,ORD00469,,EXCEPTION,missing_settlement,4652.12,,,1.0,No settlement record was found for this payment.
pay_e9ff1cae-41c8-4a8c-aa1f-955ad499da99,ORD00470,SET_497ec6d1-081f-46dc-b8d9-a88aef0bea4f,MATCHED,none,21650.64,21650.64,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_f7a67b94-7b5a-411a-b1b6-4afed31edf1a,ORD00471,SET_22ab7752-c4db-4a62-ae13-418d68ab80ea,MATCHED,none,6592.76,6592.76,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_ded255d0-bf1e-4366-8b8e-63d4ce7607ad,ORD00472,,EXCEPTION,missing_settlement,47835.57,,,1.0,No settlement record was found for this payment.
pay_77e490c7-1d7b-4313-8de2-2f1c56b60afc,ORD00473,,EXCEPTION,missing_settlement,33533.66,,,1.0,No settlement record was found for this payment.
pay_c1101266-2408-46dc-9346-d1a9f6802cdb,ORD00474,SET_72d35458-61ea-4f30-a42e-707afe2bd987,MATCHED,none,43693.01,43693.01,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_ad238d36-dc32-4c97-b9c1-e262f76c8ede,ORD00475,SET_60a399d4-e821-4716-aac8-0da1de9f6f5b,MATCHED,none,45800.6,45800.6,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_65bcc272-fadd-4ea3-aca5-e2fdb966442a,ORD00476,SET_f6d22a7b-aec7-4a82-948b-4376602a4e57,MATCHED,none,14452.71,14452.71,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_8eac0a33-cdf9-44a7-9882-b5c1f79efd70,ORD00477,SET_220b9ea9-8a0f-4508-9fe2-c0a0a96b3c42,MATCHED,none,5269.67,5269.67,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_6502d6a2-ca6a-4224-971e-16cc5da36f1b,ORD00478,SET_1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,MATCHED,none,7821.04,7821.04,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_1fa382e8-895c-4d99-83b3-8eb403902c5d,ORD00479,,EXCEPTION,missing_settlement,42379.01,,,1.0,No settlement record was found for this payment.
pay_bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,ORD00480,,EXCEPTION,missing_settlement,27857.65,,,1.0,No settlement record was found for this payment.
pay_618ae305-95a5-4afa-831d-029fac1e86d8,ORD00481,SET_c194f97f-00e3-4026-95b6-de85390239d9,MATCHED,none,14000.55,14000.55,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_5f18e583-f0b6-483f-a377-f6f1d289f0ab,ORD00482,SET_76876c62-4c61-445e-ba7e-5d9405d1fb63,MATCHED,none,21512.71,21512.71,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_78b2b549-3bdb-409e-acc2-16a01bbc91f7,ORD00483,SET_6c93a791-8b60-4511-b816-8aebac6a7c85,EXCEPTION,settlement_delay,38394.88,38394.88,0.0,1.0,Settlement occurred 10 days after payment.
pay_f1738856-e25d-46eb-9e9a-9f83066803ee,ORD00484,SET_3acb43a3-d2c7-4ffb-a118-433b882ccd1e,MATCHED,none,33781.34,33781.34,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_9c2e58de-ea4e-4617-93f8-382b8fb864e4,ORD00485,SET_27b608dc-589d-4cb0-b5eb-89c23f5cf2f3,MATCHED,none,30488.85,30488.85,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,ORD00486,SET_e00da49d-effa-4002-b040-413c4690fb15,MATCHED,none,9102.76,9102.76,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,ORD00487,SET_083f64c3-1ce3-42f8-83f7-25feb99b2b5a,MATCHED,none,17057.25,17057.25,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_1dde7969-6886-43db-a634-8e784d5c55c7,ORD00488,SET_9d6b9b62-6b53-4a19-a902-b73fcf39f648,MATCHED,none,43506.15,43506.15,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_0986bbeb-f23e-423d-8b9b-d93423c86d30,ORD00489,SET_e39836bb-e23d-4faa-afad-49e9c41c147e,EXCEPTION,settlement_delay,20099.14,20099.14,0.0,1.0,Settlement occurred 10 days after payment.
pay_1dba1267-7e1c-45a1-bef5-18a64dead645,ORD00490,,EXCEPTION,missing_settlement,31695.28,,,1.0,No settlement record was found for this payment.
pay_899ca782-e323-4d1a-bc1b-dacc18e19331,ORD00491,SET_7249f62c-0898-4462-980c-b95c19d45deb,MATCHED,none,37330.98,37330.98,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_5efa9c5b-7421-4f46-a37e-4b0122bae10e,ORD00492,SET_df495037-b40a-4181-ac09-bdb799086e47,MATCHED,none,21049.64,21049.64,0.0,1.0,"Payment, order, and settlement records successfully reconciled."
pay_b24cc64f-be3e-4e57-b30a-9e32aba4fc03,ORD00493,,EXCEPTION,missing_settlement,18565.65,,,1.0,No settlement record was found for this payment.
